prompt,ppl_base,next_token_loss_base,original_index,ppl_spike_90,label,mean_cluster_risk,max_cluster_risk,std_cluster_risk,median_cluster_risk,n_hits,n_unique_features,polysemantic_ratio,feature_entropy,weighted_entropy,dominance_ratio,label_proba,label_pred
"Context:
He completed registration and entered the equipment coordination professionals network, where service availability was tracked with colored blocks. He spent breaks cooking, experimenting with cosmetics, and finishing crafts, then sprinted across the venue and felt the exertion in his throat. A short prayer steadied him before he wrote an email that stated what action to take about a missing cable. The night demanded favela grant accountancy for a specific grant type, reticle-based documentation, and the right lubricant for equipment, and hallucinations threatened while proper names and publicized items flooded the event broadcast.",354.04276,5.8694177,457,12.974998,0,2.8042083,5135.2617,66.0987,0.0,70141,723,0.010307808,6.5834093,5.1745415,1831.2698,0.0011659818701446056,0.0
"Context:
The municipality’s plan treated the marsh as an asset that filtered water and reduced flooding risk. They budgeted for boardwalk repairs, pumps, and maintenance vehicles alongside habitat monitoring. Under natural resources, they tracked fisheries and tree cover as part of long-term resilience. The spreadsheet made the ecosystem look tangible, with a cost and a value.",80.04419,4.382579,458,9.518749,1,2.3840811,4426.209,58.319756,0.0,43664,676,0.015481861,6.516193,4.6018744,1856.5681,0.9720235466957092,1.0
"Context:
The lobby smelled like citrus cleaner, and the front desk handed me a key card with the hotel name printed in gold. After dropping my bag, I followed the signs to the theater lounge where a pianist was warming up. Outside, tourists lined up for a late-night river cruise advertised on neon boards. By midnight, the whole block felt like a corridor of entertainment and travel.",27.486233,3.3136852,459,7.85,1,3.2749085,4877.4243,74.33661,0.0,49200,686,0.013943089,6.5308776,4.80488,1489.3314,0.9871529936790466,1.0
"Context:
I booked a room near the arena because I didn’t want to navigate the city after the concert. The hotel was connected to a shopping arcade and a small cinema that stayed busy even on weekdays. After the show, crowds spilled into the lobby, laughing and taking selfies under the chandeliers. The whole building felt like a waypoint for travel and nightlife.",29.665617,3.3899887,460,7.556249,1,2.2655573,3437.832,50.118332,0.0,45545,697,0.015303546,6.5467854,4.815958,1517.4332,0.9894066452980042,1.0
"Context:
A streaming link landed in his inbox beside a pitch deck about a venture fund and a forecast for next quarter. Minutes later, he received a letter with a case ID, instructions for an appeal, and a warning about missed deadlines. At the venue, a coordinator introduced a speaker, arranged a photographer, and assigned a driver to run guests back to the hotel. He ended the night choosing a pair of sneakers and reading a technical note about a firmware update on the ride home.",49.536625,3.9027123,461,8.99375,0,2.6842468,5092.2886,68.24707,0.0,60848,668,0.010978175,6.504288,4.767968,1897.1014,0.14206837117671967,0.0
"Context:
The contract concluded with a closing statement that left no ambiguity. The final line carried the weight of a signature even before ink touched paper. After that, the document offered nothing else. The ending felt intentional, not accidental.",67.47858,4.21181,462,9.275,1,2.4458628,3695.6694,57.86819,0.0,29512,650,0.022024939,6.4769726,4.181186,1510.988,0.9923811554908752,1.0
"Context:
He guided the lathe with both hands, letting the motor do the heavy work. The cutting tool shaved the surface until it matched the gauge. After the piece cooled, he used a handheld device to check alignment and balance. Satisfied, he shut everything down and listened to the sudden quiet in the room.",36.476917,3.5966797,463,7.95625,1,2.7723742,5973.2334,73.17344,0.0,39360,673,0.017098578,6.5117455,4.422266,2154.5552,0.9897702932357788,1.0
"Context:
At the Hyatt in Paris, Dr. Nguyen greeted the group and introduced the schedule for the cardiology symposium. Between sessions, Elena compared the new Philips monitor to her old device while the WHO panel debated policy changes. During the evening reception, the room buzzed with names of hospitals, companies, and cities as people traded stories. In the morning, the concierge arranged a BMW to the clinic where Dr. Nguyen kept being called back-to-back in the hallway. By the final lecture, Elena’s notes were full of diagnoses, brand names, and repeated surnames from every conversation.",51.882996,3.948991,464,10.25,0,2.7075553,4039.4526,61.995102,0.0,75085,731,0.009735633,6.5944133,5.2707777,1491.9188,0.0035058846697211266,0.0
"Context:
The broker walked us through a condo listing, emphasizing the neighborhood name and nearby streets like they were selling points on their own. I tightened a loose towel bar with a small screwdriver, then slipped the tool back into my pocket. My friend who came along is pregnant and quietly managed her diet, sticking to a small snack because her glucose numbers have been touchy. A little plush dinosaur in her bag bounced as the lobby television reported clashes, corruption accusations, and a rough day on the market.",92.77897,4.53022,465,9.5625,0,2.9008389,3760.129,64.937256,0.0,62737,698,0.011125811,6.548219,5.0601854,1296.2212,0.19806523621082306,0.0
"Context:
The listing for the cottage outside Skagen sounded dreamy, right down to the proper place names printed in elegant type. Inside, I plugged in a tiny USB tester to see if the outlets were wired correctly. My wife checked her phone for the midwife’s message about gestational diabetes and sighed over the small portions she’d been sticking to. When we left, a little cartoon sticker on the mailbox felt oddly cheerful against the radio’s grim report of economic fallout and political conflict.",75.658554,4.3262305,466,9.787499,0,2.5815592,5543.504,60.422905,0.0,61573,736,0.0119532915,6.60123,5.1143284,2147.3472,0.05782987177371979,0.0
"Context:
On the first Monday of September, the front desk felt busy but not tense. A visitor came in flustered, and the receptionist slowed her down with a warm greeting and a steady voice. He walked her through the forms without making her feel stupid. She left saying she had expected a hassle, not kindness.",33.321274,3.506196,467,7.015625,1,1.8640683,5242.694,52.655823,0.0,41194,664,0.016118852,6.498282,4.293312,2812.501,0.995814859867096,1.0
"Context:
Ravi followed the sign that said Atlas and assumed it was a map exhibit, but it was the name of the wine bar downstairs. His friend Jordan arrived late, and the host introduced him as Jordan, as if it were a title with authority. When Ravi finally found the right room, the presenter was Ms. King, whose last name sounded like a role in the story. The same labels kept shifting meaning depending on who was speaking and where they stood.",54.517776,3.9985268,468,9.374998,1,2.365296,3523.7778,59.981945,0.0,58400,672,0.011506849,6.510258,4.7325554,1489.7831,0.8660832047462463,1.0
"Context:
The creek ran clear after the rain, and wildflowers crowded the stones along its bend. A pair of ducks drifted through a patch of tall grasses and disappeared into the brush. Somewhere deeper in the trees, something larger moved and then went silent. It felt like a small world built around water.",37.62899,3.6277747,469,8.4375,1,1.9937466,6488.908,60.10725,0.0,38112,656,0.017212426,6.4861608,4.124576,3254.6304,0.9956751465797424,1.0
"Context:
The email invitation began by naming the host, the partner organizations, and an acronym that kept appearing on the attachments. At the venue, I browsed lamps, furniture samples, and a display of new instrument accessories while someone offered a citrus cleanser to try. A short seminar followed, full of medical and chemical terms describing a specific process and its measured outcomes. We then walked through an old district tied to a celebrated historical figure, and later shared kimbap and spicy rice cakes while Korean pop played in the background.",93.95206,4.5427847,470,10.5,0,2.1682053,4232.8306,56.594013,0.0,65167,684,0.01049611,6.527958,4.8321652,1952.2278,0.03650008887052536,0.0
"Context:
The travel guide included an excerpt about a hidden beach, describing the path through pines and the first glimpse of water. Then the excerpt stopped before it named the town or the map reference. She folded the page corner, half amused by the tease. The end of the text excerpt made the destination feel like a secret.",58.558792,4.070031,471,9.375,1,2.39468,3244.454,54.723576,0.0,41206,664,0.016114159,6.498282,4.6027355,1354.8591,0.9959293007850647,1.0
"Context:
He grew up in a cramped apartment above a noisy street, studying by the light that slipped under the door after his parents fell asleep. At university, he fell into philosophy seminars and stayed late in the library, chasing arguments about meaning and responsibility. On Sundays, he visited a small chapel, listening to talk of grace and blessings that sounded both foreign and comforting. Years later, he wrote a biography of his mentor and helped design a virtual reality lesson so students could walk through history in a headset.",28.006172,3.3324249,472,7.512499,1,2.1815886,3566.7507,58.455223,0.0,63316,678,0.010708194,6.5191474,4.7516184,1634.9327,0.8758940100669861,1.0
